.threshold,recall,precision
0.5494672656059265,0.27956989247311825,0.09012131715771231
0.5489201247692108,0.27956989247311825,0.0896551724137931
0.5487487018108368,0.2849462365591398,0.09075342465753425
0.5484528541564941,0.2849462365591398,0.09044368600682594
0.5483996570110321,0.2903225806451613,0.0919931856899489
0.5482951104640961,0.2956989247311828,0.0935374149659864
0.5479824841022491,0.3064516129032258,0.09421487603305785
0.5479610860347748,0.3064516129032258,0.09405940594059406
0.5470309555530548,0.3064516129032258,0.09375
0.5464038252830505,0.3064516129032258,0.09328968903436989
0.5462571978569031,0.3064516129032258,0.09313725490196079
0.5456627905368805,0.3118279569892473,0.09461663947797716
0.5455411374568939,0.3118279569892473,0.09446254071661238
0.5451938807964325,0.3118279569892473,0.09415584415584416
0.5451692044734955,0.3118279569892473,0.0940032414910859
0.5447525382041931,0.3118279569892473,0.09369951534733441
0.5444565713405609,0.3118279569892473,0.0932475884244373
0.5439808964729309,0.3118279569892473,0.09294871794871795
0.5435897409915924,0.3118279569892473,0.0928
0.5428072214126587,0.3118279569892473,0.09250398724082935
0.5423651933670044,0.3118279569892473,0.09235668789808917
0.5418001711368561,0.3118279569892473,0.09220985691573927
0.5413139760494232,0.3118279569892473,0.0919175911251981
0.5411009788513184,0.3172043010752688,0.09335443037974683
0.5408692955970764,0.3172043010752688,0.09305993690851735
0.5407678186893463,0.3172043010752688,0.09291338582677165
0.5402258932590485,0.3225806451612903,0.09404388714733543
0.5401413142681122,0.3279569892473118,0.0953125
0.5398797392845154,0.3279569892473118,0.09516380655226209
0.5398387014865875,0.3279569892473118,0.09501557632398754
0.5398194193840027,0.3387096774193548,0.09618320610687023
0.5395864248275757,0.3387096774193548,0.09603658536585366
0.5392455458641052,0.3387096774193548,0.09417040358744394
0.5390247702598572,0.3387096774193548,0.09402985074626866
0.5383582711219788,0.3387096774193548,0.09388971684053651
0.5383270680904388,0.34408602150537637,0.0950965824665676
0.5378498733043671,0.34408602150537637,0.09235209235209235
0.5369310081005096,0.34946236559139787,0.0936599423631124
0.5358449220657349,0.34946236559139787,0.09352517985611511
0.5357090532779694,0.34946236559139787,0.09325681492109039
0.5349784791469574,0.34946236559139787,0.09298998569384835
0.5343675911426544,0.3548387096774194,0.09415121255349501
0.5342029631137848,0.3548387096774194,0.09401709401709402
0.5340688228607178,0.3548387096774194,0.09375
0.5329195559024811,0.3548387096774194,0.09348441926345609
0.5326502621173859,0.3602150537634409,0.09463276836158192
0.5309473872184753,0.3602150537634409,0.09449929478138223
0.5306325554847717,0.3602150537634409,0.09436619718309859
0.5305939614772797,0.3602150537634409,0.09266943291839558
0.5303575396537781,0.3602150537634409,0.0925414364640884
0.5293603241443634,0.3602150537634409,0.09241379310344827
0.5287812054157257,0.3602150537634409,0.09228650137741047
0.5278120338916779,0.3655913978494624,0.09289617486338798
0.5277338922023773,0.3655913978494624,0.0927694406548431
0.5264121294021606,0.3709677419354839,0.09224598930481283
0.525430291891098,0.3709677419354839,0.09212283044058744
0.5252892374992371,0.3709677419354839,0.092
0.5240612924098969,0.3709677419354839,0.09175531914893617
0.5240297019481659,0.3763440860215054,0.09296148738379814
0.5235869884490967,0.3763440860215054,0.09283819628647215
0.5227446854114532,0.3763440860215054,0.09271523178807947
0.5223905742168427,0.3763440860215054,0.09259259259259259
0.5221683382987976,0.3763440860215054,0.0922266139657444
0.52161407470703125,0.3763440860215054,0.0915032679738562
0.5214490294456482,0.3763440860215054,0.09126466753585398
0.521011620759964,0.3763440860215054,0.09114583333333333
0.5208249986171722,0.3763440860215054,0.0907911802853437
0.5207668542861938,0.3763440860215054,0.09055627425614489
0.5201758146286011,0.3763440860215054,0.09020618556701031
0.5200076103210449,0.3763440860215054,0.09009009009009009
0.5196018815040588,0.3763440860215054,0.08985879332477535
0.5195143818855286,0.3763440860215054,0.08962868117797695
0.5194853246212006,0.3763440860215054,0.08951406649616368
0.5171356499195099,0.3763440860215054,0.08939974457215837
0.5167265832424164,0.3763440860215054,0.08917197452229299
0.5166171789169312,0.3763440860215054,0.089058524173028
0.5164657235145569,0.3763440860215054,0.08894536213468869
0.5154180526733398,0.3763440860215054,0.08883248730964467
0.5150590240955353,0.3763440860215054,0.08871989860583017
0.5147313177585602,0.3763440860215054,0.08860759493670886
0.5145185887813568,0.3763440860215054,0.08849557522123894
0.5138960182666779,0.3763440860215054,0.08838383838383838
0.5138859748840332,0.3763440860215054,0.08816120906801007
0.5138437747955322,0.3763440860215054,0.08793969849246232
0.5136373341083527,0.3763440860215054,0.08782936010037641
0.5134853720664978,0.3763440860215054,0.08771929824561403
0.5132859647274017,0.3763440860215054,0.08760951188986232
0.5120836198329926,0.3763440860215054,0.0875
0.5116154551506042,0.3763440860215054,0.08717310087173101
0.5110424757003784,0.3763440860215054,0.08706467661691543
0.5107850432395935,0.3763440860215054,0.08695652173913043
0.5106955468654633,0.3763440860215054,0.08674101610904585
0.510103702545166,0.3763440860215054,0.08663366336633663
0.5099587738513947,0.3763440860215054,0.08641975308641975
0.5098165273666382,0.3763440860215054,0.08631319358816276
0.5097672343254089,0.3763440860215054,0.08620689655172414
0.5093794763088226,0.3763440860215054,0.08610086100861009
0.5090717971324921,0.3763440860215054,0.085995085995086
0.5087435841560364,0.3763440860215054,0.0857843137254902
0.5079166293144226,0.3817204301075269,0.08690330477356181
0.507800817489624,0.3817204301075269,0.08669108669108669
